TEMPLATE_ID,SUBJECT_ID,FILENAME,SIGHTING_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_X,NOSE_Y,FRAME_NUM
53,76,img/4594.jpg,1541,1181.8878,872.8072,422.1675,448.9783,NaN,NaN,1281.9,1098.7,1239.8,1204.3,NaN
54,79,img/5132.jpg,3009,330.271,155.9209,130.0837,187.6727,359.6,257.6,409.714285714286,262,377.333333333333,298.166666666667,NaN
54,79,img/2114.jpg,11252,484.3655,179.7993,1597.6668,1874.4619,845.2,1154.6,1382.33333333333,1097.33333333333,1106.06666666667,1523.6,NaN
55,80,img/3074.jpg,392,529.3323,316.6887,427.0728,478.4267,675.8,529.6,812,516.285714285714,750.5,612,NaN
56,82,img/3480.JPG,4310,311.3173,155.9949,840.7239,1133.7656,820.5,671,1050.5,745,907,913,NaN
57,86,img/1269.jpg,4995,1670.8868,291.854,303.7069,402.2744,1795,491.6,1891,499.166666666667,1847.23076923077,565.461538461538,NaN
58,87,img/5175.JPG,419,1214.4461,179.3253,149.09,165.5397,1229.2,270,1252,261,1231.2,294,NaN
58,87,img/4024.jpg,417,126.2003,107.4765,306.0031,464.1479,198.4,306.6,319.166666666667,307.666666666667,238,391.4,NaN
59,88,img/3838.jpg,431,84.6896,212.5684,77.4049,105.1941,105,276.2,133.571428571429,272.571428571429,119,294,NaN
59,88,img/3046.jpg,427,98.0374,13.4129,206.7441,311.466,159.6,169,240.666666666667,171.333333333333,200.4,223.6,NaN
59,88,img/4798.jpg,436,297.2144,110.0912,109.8985,151.0201,329.6,190.6,367.142857142857,183.714285714286,351,214,NaN
60,89,img/3017.jpg,446,357.3641,345.8829,247.0141,324.47,518.4,506.8,589.428571428571,525.714285714286,560.333333333333,575,NaN
61,91,img/3468.jpg,448,321.3454,184.8895,360.2115,396.9933,410.4,343.8,524.285714285714,343.142857142857,460.4,435.4,NaN
62,94,img/3881.jpg,471,107.4845,868.9573,357.6639,359.6198,317.666666666667,1000.66666666667,400.714285714286,1005.57142857143,388.4,1066.6,NaN
62,94,img/2373.jpg,470,36.3436,15.2703,184.6028,228.3665,76.4,133.8,131.714285714286,121.857142857143,97.2,173.6,NaN
63,95,img/4405.jpg,477,158.6693,34.6028,253.9313,308.7171,264.8,169,346.833333333333,173.166666666667,311.083333333333,213.416666666667,NaN
63,95,img/4273.jpg,489,229.5948,47.7466,249.5842,296.9245,251.666666666667,191.666666666667,313.4,184,259.714285714286,237.5,NaN
63,95,img/3924.jpg,495,204.4358,24.8799,786.259,954.2101,752.666666666667,521.833333333333,884.857142857143,596,796.777777777778,749,NaN
63,95,img/829.jpg,488,218.8035,46.0083,332.8229,469.72,361.833333333333,253,497.666666666667,241.666666666667,444,339.333333333333,NaN
64,96,img/28.jpg,492,238.4287,10.3127,116.7545,166.1299,264.833333333333,88.5,312.142857142857,90.5714285714286,285.5,126,NaN
64,96,img/1372.jpg,496,87.3285,12.0926,286.704,294.5275,327.2,144.2,NaN,NaN,354.166666666667,205.5,NaN
64,96,img/1730.jpg,497,731.15,250.8473,86.6764,97.8195,738.8,300.6,757.714285714286,306,742.153846153846,323.230769230769,NaN
64,96,img/2723.jpg,498,385.0491,5.5739,120.0946,162.1842,436,91.8,479.5,89.5,462.153846153846,121.230769230769,NaN
64,96,img/4005.jpg,11253,53.8707,1.3039,345.804,432.3162,138.2,179.4,284.285714285714,179.285714285714,205.916666666667,302.25,NaN
65,97,img/4848.jpeg,493,351.0985,51.9551,225.6891,250.0172,416.727272727273,178.272727272727,482.7,167.2,453.153846153846,214.692307692308,NaN
65,97,img/34460.jpg,31563,319.7301,178.5038,206.0571,240.7882,358.4,282.6,435.8,276.4,396,322.5,NaN
65,97,img/34465.jpg,31568,249.5777,269.4506,476.4395,601.8718,349.666666666667,518.666666666667,531.2,505.6,434,626.8,NaN
65,97,img/34457.jpg,31560,577.789,149.2993,264.489,345.2714,625.333333333333,318.833333333333,712,302,679,381.25,NaN
66,98,img/1515.jpg,514,145.532,36.1883,124.3866,164.1834,189.8,118.6,232,119.857142857143,209.8,152.4,NaN
67,99,img/2346.jpeg,513,350.3051,455.9711,205.542,269.3813,470.333333333333,577,531.285714285714,582,513.666666666667,627.5,NaN
67,99,img/3125.jpg,526,32.0793,34.5892,78.8154,77.873,94,75,NaN,NaN,104.181818181818,89.2727272727273,NaN
68,102,img/4498.jpg,543,250.5116,79.9835,59.6933,74.5814,274.4,118.6,292.666666666667,117.666666666667,284.916666666667,131.833333333333,NaN
68,102,img/4377.jpeg,644,403.9939,649.5771,416.7681,487.4457,738.75,954,NaN,NaN,760.111111111111,1020.88888888889,NaN
68,102,img/2875.jpg,546,112.9471,186.5313,642.3968,852.2195,527,583.571428571429,688,591.166666666667,653.444444444444,773.222222222222,NaN
69,104,img/149.jpg,589,52.0122,24.6145,103.9745,125.7162,87.2,91.6,123.833333333333,88.5,107.2,114.2,NaN
69,104,img/4780.JPG,590,701.1066,110.3137,392.055,493.2216,762.2,382.4,852.714285714286,352.285714285714,770.666666666667,423,NaN
70,106,img/4688.jpg,599,1787.5991,554.3398,187.5998,227.1468,1818,674.2,1859,671.285714285714,1832.8,708.2,NaN
71,110,img/1348.jpg,601,52.9288,6.8491,71.0827,82.7453,74.3333333333333,51.6666666666667,98.3,49.5,85.3846153846154,64.1538461538462,NaN
71,110,img/5144.jpg,1657,952.6471,212.3892,548.7808,695.7257,1125.81818181818,537.454545454545,1301.22222222222,563.666666666667,1197.54545454545,672,NaN
71,110,img/4263.jpg,605,902.9441,589.7261,525.3204,515.036,1354.1,828.9,NaN,NaN,1401.72727272727,897.272727272727,NaN
71,110,img/947.jpg,598,2684.1556,456.1384,589.7132,725.4999,2736.2,842.9,2831.22222222222,859.888888888889,2763,985.916666666667,NaN
71,110,img/2680.jpg,610,236.4627,80.3065,111.542,129.6954,250,136.111111111111,274.4,138.1,249.692307692308,157.692307692308,NaN
71,110,img/1705.jpg,595,1950.3124,162.0904,330.2178,390.6736,1978.44444444444,364.444444444444,2031.2,388.7,1978.33333333333,440.666666666667,NaN
71,110,img/4859.jpg,611,480.8752,340.7356,495.8568,460.66,852.6,579.8,901.555555555556,534.111111111111,923.6,627.3,NaN
71,110,img/2047.jpg,594,433.6424,133.44,80.6692,92.4368,466.7,182.4,490.8,179.8,480.538461538462,196.307692307692,NaN
71,110,img/3932.jpg,1658,282.8302,128.6276,312.2001,390.922,366,322,459.4,326.4,399.461538461538,392.307692307692,NaN
71,110,img/1449.jpg,607,834.7644,549.7756,367.0492,458.0121,879.7,769.3,956.9,759.2,887.153846153846,835.307692307692,NaN
71,110,img/2888.jpg,608,200.7769,257.7853,104.948,114.5063,223.1,308.2,254.7,300.4,236.615384615385,320.307692307692,NaN
72,111,img/1981.jpg,582,348.5276,33.5598,175.3441,185.4853,NaN,NaN,386.5,125.5,373.923076923077,164.692307692308,NaN
72,111,img/3188.jpg,4893,1207.1429,510,592.1429,598.1429,NaN,NaN,1335.7,922.8,1355,1062.625,NaN
72,111,img/1993.jpg,11255,396.075,104.1689,670.2333,846.453,562.583333333333,506.75,772.6,496.7,649.909090909091,677,NaN
72,111,img/4454.jpg,585,635.3974,82.5437,387.9014,510.1676,797.818181818182,362.181818181818,916.777777777778,369.333333333333,856.333333333333,465.75,NaN
72,111,img/3405.jpg,584,1759.3946,173.5882,451.8921,527.838,1810.54545454545,459.636363636364,1881.1,465,1823.57142857143,571.142857142857,NaN
73,115,img/633.jpg,618,281.7426,112.1029,217.7146,283.8056,422.6,263,482.142857142857,260.428571428571,462.4,317.2,NaN
74,117,img/2806.jpg,655,1708.5132,258.7511,1571.1973,1421.9796,NaN,NaN,2147.5,907.833333333333,1812.75221238938,1166.27674979887,NaN
75,118,img/4348.jpg,654,451.9871,65.1422,455.7763,520.9731,790.6,334,865,327.333333333333,854.25,428.5,NaN
76,119,img/2131.jpg,668,57.1827,32.2759,133.9693,195.5804,97.6,122.2,143.833333333333,131.166666666667,116.846153846154,160.307692307692,NaN
76,119,img/5160.JPG,669,830.3985,266.8951,510.0628,686.1122,963.6,622,1122.14285714286,614.142857142857,1042.33333333333,739.5,NaN
76,119,img/732.jpg,667,502.2761,263.9136,698.1626,926.4358,669,772,883.833333333333,769.166666666667,769.846153846154,947.538461538462,NaN
77,121,img/4660.jpg,631,225.6902,9.0893,41.5983,51.9283,237,36.5,248.5,35.6666666666667,243.6,47.2,NaN
78,122,img/2902.jpg,658,223.8411,77.743,96.3142,120.0054,303.666666666667,139,NaN,NaN,314,161.230769230769,NaN
78,122,img/3495.JPG,7346,1550.0481,929.1391,268.2514,347.9318,1607.6,1119.2,1684.85714285714,1111.14285714286,1644.41666666667,1182.41666666667,NaN
78,122,img/1488.jpg,651,184.4391,34.8649,194.5644,216.7316,322.166666666667,150.166666666667,356.333333333333,135.833333333333,355.416666666667,177.666666666667,NaN
78,122,img/3339.jpg,652,1630.7706,72.6383,623.1547,711.9724,NaN,NaN,1749,465.333333333333,1693.5,581.2,NaN
79,123,img/4811.jpg,678,12.8953,4.3075,199.9123,259.4825,140.166666666667,130.333333333333,196.285714285714,120.285714285714,188.583333333333,177.916666666667,NaN
79,123,img/203.jpg,681,79.5404,21.8745,202.9776,242.8936,168,123.2,239,119.857142857143,214.538461538462,167.461538461538,NaN
80,127,img/2544.jpg,3348,99.3183,31.2691,204.3805,292.6909,189.6,173.7,256,162.2,231.461538461538,217.076923076923,NaN
80,127,img/4717.jpg,698,780.6336,56.8047,851.5279,1186.6865,993.454545454545,688.727272727273,1288.90909090909,645,1160.18181818182,903.272727272727,NaN
81,133,img/1932.jpg,709,827.41,132.3687,165.2012,201.0932,845.6,231.5,895,219,858.615384615385,253.538461538462,NaN
81,133,img/1549.jpg,707,87.5371,42.5668,310.5891,418.0518,115.5,261,206,242,146.153846153846,318.384615384615,NaN
81,133,img/763.jpg,708,1681,101,626,939,1800,589,2050,625,1900.5,762,NaN
81,133,img/4108.jpg,712,58.6859,43.4478,89.5185,103.9461,134.222222222222,99.8888888888889,NaN,NaN,142.9,114.3,NaN
81,133,img/516.jpg,710,203.5033,29.3055,55.4593,73.6433,210.1,66.5,230.1,64.1,217.307692307692,76.4615384615385,NaN
81,133,img/2057.jpg,715,428.5122,61.2979,177.9917,190.0246,557.6,155.2,588.222222222222,147.333333333333,588,182.307692307692,NaN
81,133,img/3449.jpg,717,1571.6589,215.6351,373.5457,471.1571,NaN,NaN,1614.16666666667,479.666666666667,1613.66666666667,549.777777777778,NaN
81,133,img/3983.jpg,714,1609.9476,302.033,505.9854,585.6032,NaN,NaN,1689.22222222222,622.111111111111,1668.22222222222,701.555555555556,NaN
82,136,img/2890.jpg,732,350,143,234,293,546,331,NaN,NaN,515.5,386,NaN
82,136,img/733.jpg,729,481.705,138.6364,326.39,463.4394,568.727272727273,359.636363636364,675.909090909091,356.090909090909,625,456.882352941176,NaN
83,138,img/3602.jpg,845,163.042,118.4631,82.2648,93.6057,234.375,167.75,NaN,NaN,241.166666666667,180.083333333333,NaN
83,138,img/3877.jpg,852,2005.062,544.1924,229.6151,244.4313,NaN,NaN,2063.5,653.6,2030.91666666667,694,NaN
83,138,img/1215.jpg,849,1044.1092,276.1462,365.0348,459.7658,1071.55555555556,495.444444444444,1149.88235294118,504.588235294118,1085,576.909090909091,NaN
84,139,img/2437.jpg,968,118.5635,77.3907,117.551,163.5034,149.2,153.4,204.333333333333,150.5,176,185.6,NaN
85,140,img/1693.jpg,831,519.7919,140.1591,391.7409,486.5426,578.2,413.6,642.857142857143,408.857142857143,610,501,NaN
86,141,img/3778.jpg,1348,528.5503,53.6699,77.8189,102.989,577.818181818182,103.545454545455,599.636363636364,102.272727272727,592.769230769231,120.384615384615,NaN
86,141,img/4631.jpg,1349,44,44,248,306,86,208,160.5,175,133.5,252,NaN
86,141,img/3000.jpg,1347,820.4898,34.6479,412.214,520.0462,880.3,298.3,996,302.7,922.181818181818,409.272727272727,NaN
86,141,img/2600.jpg,1344,276.5026,210.0878,571.9659,641.8431,754.6,506.7,NaN,NaN,787.9,647.8,NaN
86,141,img/2213.jpg,1346,73.7292,52.2941,181.0482,242.964,158.5,153.9,224.7,172.2,185.846153846154,211,NaN
87,142,img/2392.jpg,1025,198.0351,64.5911,113.4179,113.1569,280,123.666666666667,301.142857142857,117,299.538461538462,140.692307692308,NaN
88,143,img/1062.jpg,9218,652.4675,163.1827,87.6564,112.8931,NaN,NaN,677.5,232.375,679.692307692308,249.076923076923,NaN
88,143,img/5084.jpg,6187,105.9124,64.6729,216.7204,250.2435,286.111111111111,208.222222222222,NaN,NaN,304.181818181818,246.090909090909,NaN
88,143,img/4851.png,6186,1653.9071,545.4337,170.5769,202.7769,1715.6,654.5,1760.5,648.7,1739.35714285714,685.571428571429,NaN
88,143,img/4999.jpg,9202,694.7608,300.9553,173.0683,218.0323,780.1,405.9,828.818181818182,405.727272727273,803.75,445.666666666667,NaN
89,144,img/4554.JPG,1090,1150.6364,100.7236,880.3102,1148.757,1644.8,677,1903.66666666667,715.833333333333,1815.75,937.75,NaN
89,144,img/3370.jpg,1092,610.1719,427.6215,460.8773,590.6407,840,721,976.166666666667,746.166666666667,914.4,853,NaN
90,145,img/1309.jpg,1067,246.8355,113.994,198.7459,259.8056,358.166666666667,225.333333333333,416.833333333333,232.166666666667,400.083333333333,271,NaN
90,145,img/4564.jpg,1424,274.2988,20.1888,532.6318,557.8092,696.833333333333,235.166666666667,NaN,NaN,NaN,NaN,NaN
90,145,img/3397.jpg,1190,317.855,21.2298,226.0655,295.9811,440.2,170,500.428571428571,164.428571428571,480.916666666667,215.666666666667,NaN
90,145,img/2553.jpg,1192,62.6629,56.5125,84.8354,100.1013,132,101,NaN,NaN,143.307692307692,117.769230769231,NaN
91,146,img/2629.jpg,1228,310.6833,57.7348,356.3768,495.2227,487.4,310.6,612.333333333333,300.166666666667,567.5,401.666666666667,NaN
91,146,img/3099.jpg,1230,799.3497,13.7081,316.7691,391.0321,850.5,190,946.5,186,892,268.692307692308,NaN
91,146,img/729.jpg,1227,158.1984,76.4402,370.2636,429.0221,195.8,284.6,302.714285714286,281.571428571429,225.545454545455,369.727272727273,NaN
92,147,img/4722.JPG,1105,500.1086,196.1466,558.2944,654.9041,589.5,574.666666666667,733,552,644.076923076923,675.769230769231,NaN
92,147,img/754.jpg,1106,184.9694,40.1875,368.733,434.6443,391.666666666667,253.166666666667,503.714285714286,247.714285714286,477.833333333333,327.25,NaN
92,147,img/1512.jpg,1103,2406.1553,450.1002,863.1322,1123.5401,2975.33333333333,1060.5,3208.71428571429,1079.28571428571,3105.625,1278.625,NaN
93,148,img/4627.jpg,1298,101.0933,104.3303,487.9053,669.541,334.6,424.8,499.166666666667,467,406.416666666667,586.916666666667,NaN
94,149,img/3394.jpg,1180,1522.7146,118.7628,794.4188,1014.0406,1760.8,618.4,2037.5,606.5,1897,790.5,NaN
94,149,img/2506.jpg,1179,1250.9437,799.4349,665.0959,890.6401,1326.6,1235.6,1496.16666666667,1215,1325.33333333333,1375.33333333333,NaN
94,149,img/1908.jpg,1388,1343.6349,254.1884,396.3428,501.1032,1474.5,520.166666666667,1615.57142857143,483.714285714286,1559.4,586.8,NaN
94,149,img/1466.jpg,1178,431.2019,76.9323,216.0841,256.8485,478.666666666667,186,555.5,179.166666666667,504.5,220.666666666667,NaN
94,149,img/1812.jpg,1181,1261.4396,149.6144,643.2414,966.9745,1416.5,652.5,1686.57142857143,679.714285714286,1516,844,NaN
95,150,img/3940.jpg,1251,105.0604,41.4617,258.6899,321.6161,144.4,226,194,211.166666666667,163.75,274,NaN
95,150,img/117.jpg,1378,685.7092,125.9548,458.2315,607.996,942.2,377.8,1088.57142857143,417,1042.5,490.25,NaN
96,151,img/4940.jpg,1321,916.6637,99.6582,360.3833,448.9765,1008.16666666667,364,1111.14285714286,335.142857142857,1070.4,449,NaN
96,151,img/2370.jpg,1319,1072.8327,113.9832,586.1645,770.7123,1177.6,499,1372,482.666666666667,1257.25,638.5,NaN
97,152,img/4239.jpg,1360,98.9776,125.8255,67.144,85.2544,133,169.833333333333,154.833333333333,166.833333333333,147.583333333333,182.583333333333,NaN
98,154,img/2661.jpg,11259,261.6686,63.9409,622.0509,986.5865,583.1,631.9,811.545454545455,601.272727272727,734,815.545454545455,NaN
98,154,img/285.jpg,893,405.9755,243.8842,112.9487,130.3458,441.1,312.4,479.7,304,462.833333333333,332.666666666667,NaN
98,154,img/2113.jpg,895,463,113,221,303,655.2,283.3,NaN,NaN,668.846153846154,329.153846153846,NaN
99,156,img/2431.jpg,889,2147.2175,55.4373,620.5128,829.3045,2224,479,2418.5,466.333333333333,2274.5,638.75,NaN
100,157,img/3693.jpg,1405,1405.8661,148.1885,118.7459,199.0392,1456.66666666667,265.333333333333,1498.6,271.8,1475.76923076923,300.846153846154,NaN
101,158,img/1168.jpg,930,920.2931,1046.3415,208,274.2923,1064.2,1192.5,1114.7,1194.2,1095.66666666667,1249.33333333333,NaN
101,158,img/4653.jpg,921,261.6992,144.4416,215.5529,273.1216,449,316.333333333333,NaN,NaN,446.9,355.7,NaN
102,159,img/3095.jpg,953,536.4602,148.1054,1168.7708,1585.3545,970.4,959.6,1395.8,936.4,1168.25,1265,NaN
102,159,img/2503.jpg,957,1057.1887,68.1377,844.5315,1098.4436,1165.5,633,1398.71428571429,605.285714285714,1192,832,NaN
102,159,img/4150.jpg,952,866.0071,33.9394,374.8481,428.2346,NaN,NaN,942.285714285714,281.571428571429,931.6,372.4,NaN
103,160,img/43421.jpg,32720,315.0176,107.7171,109.1168,137.4512,355.666666666667,172.833333333333,397.8,168.2,379.4,196.6,NaN
103,160,img/1917.jpg,991,286.4495,148.5968,235.0102,265.0237,478.166666666667,272,NaN,NaN,509.416666666667,324.583333333333,NaN
103,160,img/2042.JPG,985,704.4684,107.9696,920.909,1277.9694,876.5,754.333333333333,1230.85714285714,761.857142857143,1019.84615384615,1009.07692307692,NaN
103,160,img/2127.jpg,987,912.1489,538.0005,244.373,305.4421,1022.5,671.666666666667,1112.71428571429,669.857142857143,1079.08333333333,727.416666666667,NaN
103,160,img/1685.jpg,2388,332.0451,81.4507,48.8787,60.5943,NaN,NaN,347.5,115.5,340.75,126.416666666667,NaN
104,161,img/1364.jpg,964,143.0104,28.6433,370.3737,473.9115,316.6,232.6,448.166666666667,244,418.75,313.25,NaN
104,161,img/216.JPG,958,1501.9816,207.4624,675.994,888.0193,1571.6,690.6,1706,672.333333333333,1602,814,NaN
105,162,img/1522.jpg,940,1177.7543,137.9063,700.1578,965.9124,1350,677.4,1565.14285714286,656.571428571429,1455.25,859,NaN
106,163,img/58.jpg,1158,1883,1139,590,729,2146.8,1494,2330.42857142857,1486,2268.25,1625,NaN
106,163,img/1366.jpg,1156,207.6472,8.8158,159.9106,200.231,243.8,101.2,296.2,102.8,256.2,140.6,NaN
106,163,img/1834.jpg,1164,147.7237,140.6391,372.5387,409.1725,NaN,NaN,224.142857142857,354.571428571429,186.2,436.6,NaN
106,163,img/1663.jpg,1155,175.2467,11.3732,301.1453,381.1623,361,206.333333333333,445.5,191.666666666667,428.25,268.25,NaN
107,164,img/327.jpg,1197,474.5379,85.3033,103.8764,131.4431,506.666666666667,164.833333333333,538.571428571429,162.428571428571,523.076923076923,188.692307692308,NaN
107,164,img/4690.jpg,1199,200.3241,8.9005,51.167,65.4222,208.2,45.4,220.714285714286,45.7142857142857,213,57.6923076923077,NaN
107,164,img/2308.jpg,1196,495.3646,55.4427,110.4055,142.7463,529,140,560,132,548,162.9375,NaN
108,165,img/1169.jpg,1150,437.4013,62.522,244.1832,307.5197,519.5,218,596,202,566.076923076923,268.384615384615,NaN
108,165,img/993.jpg,1089,934.0053,198.1704,233.476,317.2,971.8,369.2,1041,393.166666666667,988.25,444.916666666667,NaN
109,166,img/253.jpg,872,78.3273,35.1745,232.2539,299.9258,160.333333333333,176.333333333333,239.857142857143,173.714285714286,203,232.923076923077,NaN
109,166,img/1839.JPG,869,13.1024,501.4915,361.1989,564.9559,239.5,778.833333333333,339.714285714286,793.857142857143,290.833333333333,900.416666666667,NaN
110,167,img/216.JPG,951,430.1503,181.7206,635.4317,749.1415,883,641.090909090909,1019.7,583.8,1003.9,752.5,NaN
110,167,img/1048.jpg,924,382.5895,146.4663,309.0175,394.8539,555.454545454545,346.272727272727,650.6,333.9,625.933333333333,409.666666666667,NaN
111,168,img/36.jpg,899,184.9641,132.2945,45.2033,49.3086,222,160.6,NaN,NaN,227.2,167.6,NaN
111,168,img/4383.jpg,900,54.5031,32.7279,63.4671,76.0563,101.6,79.4,NaN,NaN,106.5,91.75,NaN
112,169,img/883.jpg,1391,204.1272,4.8604,234.1326,247.2355,265.6,120.6,334.666666666667,96,314.6,164,NaN
113,170,img/4841.jpg,935,1468.8071,202.2966,451.3539,601.9646,1609.66666666667,496.5,1769,500,1679.4,590.6,NaN
114,171,img/1458.JPG,932,992,454,302,447,1048.2,649.8,1182.42857142857,640.285714285714,1106.6,741.2,NaN
115,172,img/4385.jpg,1075,106.7955,54.9389,221.5021,260.7393,NaN,NaN,157,201.5,144.4,251.4,NaN
116,173,img/1720.jpg,865,225,62,332,465,354,290.5,473.142857142857,283.428571428571,429.6,373.4,NaN
116,173,img/1414.jpg,880,106.0702,49.0461,288.4536,358.1334,157.6,222,242.285714285714,223.857142857143,179.2,288.6,NaN
117,174,img/804.jpg,832,697.2171,292.6015,301.4197,393.1099,885.8,528.8,963.428571428571,533.857142857143,942.4,600.4,NaN
117,174,img/1844.jpg,833,600.5144,179.0095,499.862,645.0075,887.5,471.75,1027.28571428571,511.571428571429,985,592.5,NaN
118,176,img/2400.jpg,1353,334.5189,230.4578,385.5042,505.8793,537.333333333333,522.5,649.5,528,602.272727272727,629.272727272727,NaN
118,176,img/147.jpg,1352,775.3981,128.5586,504.0096,593.8845,1122,426.2,1238.14285714286,431.571428571429,1227.71428571429,529.857142857143,NaN
118,176,img/2644.jpg,1419,1757.9699,488.197,187.4412,221.8714,1896.16666666667,620.666666666667,NaN,NaN,1890.57142857143,668.857142857143,NaN
119,177,img/4582.JPG,1365,2410,1575,388,538,2494,1762.5,2535.33333333333,1763.16666666667,2495.83333333333,1807.75,NaN
120,179,img/2210.jpg,1401,584.9727,207.7378,187.9568,262.5854,660.4,350,722.428571428571,350.714285714286,687.090909090909,405.727272727273,NaN
120,179,img/3878.jpg,1427,4045.4017,498.6253,1177.2409,1357.7835,4199.33333333333,1128.5,4472.81818181818,1090.45454545455,4263.5,1361.375,NaN
120,179,img/2640.jpg,11261,158.3719,91.9414,241.9251,326.5003,218,246.2,298.857142857143,245.142857142857,249,314.25,NaN
121,180,img/3128.jpg,851,40.7115,50.2627,255.2587,340.9895,240.8,216.8,NaN,NaN,267,280.5,NaN
122,181,img/4459.jpg,2161,226.7014,29.9552,31.4691,35.8955,238.725,50.01,245.8,49.8,241.825,56.52,NaN
122,181,img/509.jpg,1372,210.4299,152.0634,28.7958,35.8708,216.44,168.8,224.4,167,219.68,173.84,NaN
122,181,img/46.jpg,1373,199.052,114.5633,150.9415,188.4615,220.4,221.1,251.1,204.4,235.75,244.416666666667,NaN
122,181,img/918.jpg,4524,278.3505,117.9661,35.3533,46.9628,291.181818181818,142.272727272727,302.7,141.4,295.538461538462,150.384615384615,NaN
122,181,img/3194.jpg,4285,151.4703,21.3454,26.8751,40.3454,165.777777777778,47,174.625,45.875,171.666666666667,53.5555555555556,NaN
122,181,img/4996.jpg,7673,387.5385,37.2311,52.1541,71.0763,414.1,76.8,432,75.7777777777778,425.583333333333,86.6666666666667,NaN
122,181,img/1792.jpg,3485,83.6923,26.647,39.26,41.7391,110.6,50.2,118,46.8181818181818,117.75,55.25,NaN
122,181,img/2681.jpeg,10664,369.4998,38.2499,36.2483,61.4998,NaN,NaN,384.111111111111,70.3333333333333,378.153846153846,81.7692307692308,NaN
122,181,img/806.jpg,1375,263.7779,100.0466,28.9998,38.5458,278.666666666667,118.777777777778,289.222222222222,118.666666666667,284.888888888889,124.111111111111,NaN
122,181,img/91.jpg,2729,178,81,27,37,183.5,98.3,193.625,98.75,187.333333333333,105.583333333333,NaN
122,181,img/1945.jpg,1281,213.2323,40.991,71.4181,80.544,248.9,93.9,266.4,86.5,264.666666666667,102.416666666667,NaN
122,181,img/1113.jpg,4925,208.6934,67.749,34.3189,39.8641,219.6,88.6,231.5,88.7,225.5,95.9166666666667,NaN
122,181,img/5070.jpg,1370,96.0092,102.3968,36.6612,40.4317,NaN,NaN,108.8,122.4,104.5,129.083333333333,NaN
122,181,img/2846.jpg,1406,65.2341,105.6545,98.0422,87.0978,142.4,150.1,NaN,NaN,157.083333333333,159.416666666667,NaN
122,181,img/3033.jpg,1400,335.2173,75.8874,43.9933,49.4441,344.9,101.6,356.6,99.2,348.75,107.583333333333,NaN
122,181,img/1611.jpg,9710,27.1306,11.0093,38.5193,45.844,49,37.1111111111111,58.2222222222222,34.6666666666667,56.0769230769231,43.0769230769231,NaN
122,181,img/1082.jpg,4591,29.6228,96.8071,89.8962,101.6837,107.3,157.2,NaN,NaN,112.083333333333,172.5,NaN
122,181,img/1002.jpg,4915,77.4576,79.466,31.4047,41.4743,96.8888888888889,99.4444444444444,105.666666666667,99.6666666666667,104.25,106.833333333333,NaN
123,182,img/2243.jpg,977,119.8701,29.9355,387.2313,505.598,250.807142857143,301,376.064285714286,287.3,323.221428571429,394.942857142857,NaN
124,183,img/2326.png,1033,60.2457,9.1973,169.2876,196.2857,166.4,93.4,215.5,100.166666666667,202.2,130.4,NaN
125,210,img/5137.jpg,1002,81.3013,22.6516,52.6849,65.5158,120.6,57,NaN,NaN,130.75,67.25,NaN
126,213,img/627.jpg,1006,273.9037,46.345,110.0601,131.356,286.8,110,315.428571428571,109.714285714286,290.2,132.8,NaN
127,214,img/2536.JPG,1309,238.9508,109.4785,169.3068,197.0429,274.2,230.7,321.777777777778,207.111111111111,309.769230769231,261.384615384615,NaN
127,214,img/1892.jpg,1004,678.4046,420.1945,379.6735,439.9835,751.4,630.533333333333,850.6,649.8,757.384615384615,711.846153846154,NaN
127,214,img/471.jpg,1310,719.6089,263.696,257.5227,282.0975,806.4,430.5,868.272727272727,372.181818181818,873.153846153846,433.692307692308,NaN
128,217,img/5108.jpg,1020,680.4878,55.8263,346.019,405.3657,872.9,265.6,969.909090909091,260.818181818182,939,337.153846153846,NaN
128,217,img/753.jpg,1337,122.717,103.2209,323.0059,413.5629,179.454545454545,313.818181818182,279.7,314.3,210.75,391,NaN
128,217,img/1746.jpg,1338,173.8723,27.2826,322.6213,491.6196,274,302,403,300,342.538461538462,393.692307692308,NaN
128,217,img/529.jpg,1340,14.4357,93.3462,563.681,803.2441,224.875,561.75,455.727272727273,534.909090909091,371.769230769231,697.692307692308,NaN
129,220,img/4964.jpg,1332,196.6827,22.0608,189.3375,266.8312,271.8,163.8,340,169.2,301.538461538462,216.153846153846,NaN
130,222,img/1278.jpg,1342,859.2727,14.768,1512.8487,1775.8817,1118.33333333333,768,1691.14285714286,791.571428571429,1312.66666666667,1209.33333333333,NaN
130,222,img/1661.jpg,1341,2210.3118,571.0464,490.2606,593.2646,2404.4,887.4,2554.33333333333,872.166666666667,2503.75,980.75,NaN
131,224,img/3401.jpg,1047,320.0705,172.1815,299.7099,389.9052,NaN,NaN,372.4,376.2,343.7,455.5,NaN
131,224,img/1562.jpg,1048,61.8662,11.7154,80.5407,110.4477,114.666666666667,70.3333333333333,137.333333333333,67.1666666666667,131.846153846154,91.3846153846154,NaN
132,225,img/4753.jpg,1041,59.1099,16.1526,107.6356,142.0571,84.5,94,116.5,92,100.5,122,NaN
